YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2001,1,UT,"Electric Generators, Electric Utilities",Natural Gas,114218
2001,1,UT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,39136
2001,1,UT,"Electric Generators, Electric Utilities",Geothermal,13716
2001,1,UT,"Electric Generators, Electric Utilities",Total,2898601
2001,1,UT,"Electric Generators, Independent Power Producers",Coal,33287
2001,1,UT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,672
2001,1,UT,"Electric Generators, Independent Power Producers",Total,33959
2001,1,UT,"Combined Heat and Power, Electric Power",Petroleum,4
2001,1,UT,"Combined Heat and Power, Electric Power",Other Biomass,514
2001,1,UT,"Combined Heat and Power, Electric Power",Other,388
2001,1,UT,"Combined Heat and Power, Electric Power",Total,906
2001,1,UT,"Combined Heat and Power, Commercial Power",Natural Gas,1166
2001,1,UT,"Combined Heat and Power, Commercial Power",Total,1166
2001,1,UT,"Combined Heat and Power, Industrial Power",Coal,7615
2001,1,UT,"Combined Heat and Power, Industrial Power",Natural Gas,14996
2001,1,UT,"Combined Heat and Power, Industrial Power",Total,22611
2001,1,VA,Total Electric Power Industry,Coal,3547017
2001,1,VA,Total Electric Power Industry,Petroleum,652348
2001,1,VA,Total Electric Power Industry,Natural Gas,235306
2001,1,VA,Total Electric Power Industry,Nuclear,2555570
2001,1,VA,Total Electric Power Industry,Hydroelectric Conventional,73369
2001,1,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,0
2001,1,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,109737
2001,1,VA,Total Electric Power Industry,Other Biomass,51226
2001,1,VA,Total Electric Power Industry,Pumped Storage,-140226
2001,1,VA,Total Electric Power Industry,Other,32721
2001,1,VA,Total Electric Power Industry,Total,7117068
2001,1,VA,"Electric Generators, Electric Utilities",Coal,2838710
2001,1,VA,"Electric Generators, Electric Utilities",Petroleum,498395
2001,1,VA,"Electric Generators, Electric Utilities",Natural Gas,4498
2001,1,VA,"Electric Generators, Electric Utilities",Nuclear,2555570
2001,1,VA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,68722
2001,1,VA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,0
2001,1,VA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2001,1,VA,"Electric Generators, Electric Utilities",Pumped Storage,-140226
2001,1,VA,"Electric Generators, Electric Utilities",Total,5825669
2001,1,VA,"Electric Generators, Independent Power Producers",Coal,201059
2001,1,VA,"Electric Generators, Independent Power Producers",Petroleum,112207
2001,1,VA,"Electric Generators, Independent Power Producers",Natural Gas,202187
2001,1,VA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,4498
2001,1,VA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,72
2001,1,VA,"Electric Generators, Independent Power Producers",Other Biomass,37221
2001,1,VA,"Electric Generators, Independent Power Producers",Other,23023
2001,1,VA,"Electric Generators, Independent Power Producers",Total,580267
2001,1,VA,"Combined Heat and Power, Electric Power",Coal,427514
2001,1,VA,"Combined Heat and Power, Electric Power",Petroleum,1715
2001,1,VA,"Combined Heat and Power, Electric Power",Natural Gas,2199
2001,1,VA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,316
2001,1,VA,"Combined Heat and Power, Electric Power",Other Biomass,1417
2001,1,VA,"Combined Heat and Power, Electric Power",Total,433161
2001,1,VA,"Combined Heat and Power, Commercial Power",Coal,565
2001,1,VA,"Combined Heat and Power, Commercial Power",Petroleum,26123
2001,1,VA,"Combined Heat and Power, Commercial Power",Natural Gas,13496
2001,1,VA,"Combined Heat and Power, Commercial Power",Other Biomass,12416
2001,1,VA,"Combined Heat and Power, Commercial Power",Other,9367
2001,1,VA,"Combined Heat and Power, Commercial Power",Total,61967
2001,1,VA,"Combined Heat and Power, Industrial Power",Coal,79169
2001,1,VA,"Combined Heat and Power, Industrial Power",Petroleum,13908
2001,1,VA,"Combined Heat and Power, Industrial Power",Natural Gas,12926
2001,1,VA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,149
2001,1,VA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,109349
2001,1,VA,"Combined Heat and Power, Industrial Power",Other Biomass,172
2001,1,VA,"Combined Heat and Power, Industrial Power",Other,331
2001,1,VA,"Combined Heat and Power, Industrial Power",Total,216004
2001,1,VT,Total Electric Power Industry,Petroleum,14714
2001,1,VT,Total Electric Power Industry,Natural Gas,2700
2001,1,VT,Total Electric Power Industry,Nuclear,391996
2001,1,VT,Total Electric Power Industry,Hydroelectric Conventional,96687
2001,1,VT,Total Electric Power Industry,Wind,1377
2001,1,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,40732
2001,1,VT,Total Electric Power Industry,Total,548206
2001,1,VT,"Electric Generators, Electric Utilities",Petroleum,14714
2001,1,VT,"Electric Generators, Electric Utilities",Natural Gas,2700
2001,1,VT,"Electric Generators, Electric Utilities",Nuclear,391996
2001,1,VT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,30193
2001,1,VT,"Electric Generators, Electric Utilities",Wind,1377
2001,1,VT,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,23491
2001,1,VT,"Electric Generators, Electric Utilities",Total,464471
2001,1,VT,"Electric Generators, Independent Power Producers",Nuclear,0
2001,1,VT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,64688
2001,1,VT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,15257
2001,1,VT,"Electric Generators, Independent Power Producers",Total,79945
2001,1,VT,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,1806
2001,1,VT,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,1984
2001,1,VT,"Combined Heat and Power, Industrial Power",Total,3790
2001,1,WA,Total Electric Power Industry,Coal,830616
2001,1,WA,Total Electric Power Industry,Petroleum,226974
2001,1,WA,Total Electric Power Industry,Natural Gas,754367
2001,1,WA,Total Electric Power Industry,Nuclear,842334
2001,1,WA,Total Electric Power Industry,Hydroelectric Conventional,5545110
2001,1,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,103588
2001,1,WA,Total Electric Power Industry,Other Biomass,10809
2001,1,WA,Total Electric Power Industry,Other,4204
2001,1,WA,Total Electric Power Industry,Total,8318002
2001,1,WA,"Electric Generators, Electric Utilities",Petroleum,147013
2001,1,WA,"Electric Generators, Electric Utilities",Natural Gas,379778
2001,1,WA,"Electric Generators, Electric Utilities",Nuclear,842334
2001,1,WA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,5525075
2001,1,WA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,34453
2001,1,WA,"Electric Generators, Electric Utilities",Total,6928653
2001,1,WA,"Electric Generators, Independent Power Producers",Coal,825562
2001,1,WA,"Electric Generators, Independent Power Producers",Petroleum,2224
2001,1,WA,"Electric Generators, Independent Power Producers",Natural Gas,28
2001,1,WA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,14350
2001,1,WA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,4103
2001,1,WA,"Electric Generators, Independent Power Producers",Other Biomass,8125
2001,1,WA,"Electric Generators, Independent Power Producers",Other,4204
2001,1,WA,"Electric Generators, Independent Power Producers",Total,858596
2001,1,WA,"Combined Heat and Power, Electric Power",Petroleum,72724
2001,1,WA,"Combined Heat and Power, Electric Power",Natural Gas,317486
2001,1,WA,"Combined Heat and Power, Electric Power",Other Biomass,823
2001,1,WA,"Combined Heat and Power, Electric Power",Total,391033
2001,1,WA,"Combined Heat and Power, Commercial Power",Coal,1463
2001,1,WA,"Combined Heat and Power, Commercial Power",Natural Gas,2187
2001,1,WA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,5406
2001,1,WA,"Combined Heat and Power, Commercial Power",Total,9056
2001,1,WA,"Combined Heat and Power, Industrial Power",Coal,3591
2001,1,WA,"Combined Heat and Power, Industrial Power",Petroleum,5013
2001,1,WA,"Combined Heat and Power, Industrial Power",Natural Gas,54888
2001,1,WA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,279
2001,1,WA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,65032
2001,1,WA,"Combined Heat and Power, Industrial Power",Other Biomass,1861
2001,1,WA,"Combined Heat and Power, Industrial Power",Total,130664
2001,1,WI,Total Electric Power Industry,Coal,3859037
2001,1,WI,Total Electric Power Industry,Petroleum,40676
2001,1,WI,Total Electric Power Industry,Natural Gas,89116
2001,1,WI,Total Electric Power Industry,Nuclear,1122915
2001,1,WI,Total Electric Power Industry,Hydroelectric Conventional,139435
2001,1,WI,Total Electric Power Industry,Wind,4482
2001,1,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,69618
2001,1,WI,Total Electric Power Industry,Other Biomass,23221
2001,1,WI,Total Electric Power Industry,Other,15011
2001,1,WI,Total Electric Power Industry,Total,5363511
2001,1,WI,"Electric Generators, Electric Utilities",Coal,3753298
2001,1,WI,"Electric Generators, Electric Utilities",Petroleum,19471
2001,1,WI,"Electric Generators, Electric Utilities",Natural Gas,43758
2001,1,WI,"Electric Generators, Electric Utilities",Nuclear,1122915
2001,1,WI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,125580
2001,1,WI,"Electric Generators, Electric Utilities",Wind,4482
2001,1,WI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,4027
2001,1,WI,"Electric Generators, Electric Utilities",Other Biomass,8415
2001,1,WI,"Electric Generators, Electric Utilities",Other,14770
2001,1,WI,"Electric Generators, Electric Utilities",Total,5096716
2001,1,WI,"Electric Generators, Independent Power Producers",Coal,3680
2001,1,WI,"Electric Generators, Independent Power Producers",Petroleum,164
2001,1,WI,"Electric Generators, Independent Power Producers",Natural Gas,6924
2001,1,WI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,910
2001,1,WI,"Electric Generators, Independent Power Producers",Wind,0
2001,1,WI,"Electric Generators, Independent Power Producers",Other Biomass,12871
2001,1,WI,"Electric Generators, Independent Power Producers",Total,24549
2001,1,WI,"Combined Heat and Power, Electric Power",Petroleum,0
2001,1,WI,"Combined Heat and Power, Electric Power",Natural Gas,16028
2001,1,WI,"Combined Heat and Power, Electric Power",Other Biomass,913
2001,1,WI,"Combined Heat and Power, Electric Power",Total,16941
2001,1,WI,"Combined Heat and Power, Commercial Power",Coal,4570
2001,1,WI,"Combined Heat and Power, Commercial Power",Petroleum,1956
2001,1,WI,"Combined Heat and Power, Commercial Power",Natural Gas,4811
2001,1,WI,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,294
2001,1,WI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,67
2001,1,WI,"Combined Heat and Power, Commercial Power",Other Biomass,704
2001,1,WI,"Combined Heat and Power, Commercial Power",Other,241
2001,1,WI,"Combined Heat and Power, Commercial Power",Total,12643
2001,1,WI,"Combined Heat and Power, Industrial Power",Coal,97489
2001,1,WI,"Combined Heat and Power, Industrial Power",Petroleum,19085
2001,1,WI,"Combined Heat and Power, Industrial Power",Natural Gas,17595
2001,1,WI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,12651
2001,1,WI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,65524
2001,1,WI,"Combined Heat and Power, Industrial Power",Other Biomass,318
2001,1,WI,"Combined Heat and Power, Industrial Power",Other,0
2001,1,WI,"Combined Heat and Power, Industrial Power",Total,212662
2001,1,WV,Total Electric Power Industry,Coal,8533579
2001,1,WV,Total Electric Power Industry,Petroleum,18496
2001,1,WV,Total Electric Power Industry,Natural Gas,11016
2001,1,WV,Total Electric Power Industry,Other Gases,9408
2001,1,WV,Total Electric Power Industry,Hydroelectric Conventional,79034
2001,1,WV,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2001,1,WV,Total Electric Power Industry,Other Biomass,1057
2001,1,WV,Total Electric Power Industry,Other,797
2001,1,WV,Total Electric Power Industry,Total,8653387
2001,1,WV,"Electric Generators, Electric Utilities",Coal,5474991
2001,1,WV,"Electric Generators, Electric Utilities",Petroleum,17555
2001,1,WV,"Electric Generators, Electric Utilities",Natural Gas,250
2001,1,WV,"Electric Generators, Electric Utilities",Hydroelectric Conventional,17190
2001,1,WV,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2001,1,WV,"Electric Generators, Electric Utilities",Other Biomass,1057
2001,1,WV,"Electric Generators, Electric Utilities",Other,797
2001,1,WV,"Electric Generators, Electric Utilities",Total,5511840
2001,1,WV,"Electric Generators, Independent Power Producers",Coal,2930969
2001,1,WV,"Electric Generators, Independent Power Producers",Petroleum,911
2001,1,WV,"Electric Generators, Independent Power Producers",Natural Gas,1843
2001,1,WV,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,27441
2001,1,WV,"Electric Generators, Independent Power Producers",Total,2961164
2001,1,WV,"Combined Heat and Power, Electric Power",Coal,37554
2001,1,WV,"Combined Heat and Power, Electric Power",Natural Gas,0
2001,1,WV,"Combined Heat and Power, Electric Power",Total,37554
2001,1,WV,"Combined Heat and Power, Industrial Power",Coal,90065
2001,1,WV,"Combined Heat and Power, Industrial Power",Petroleum,30
2001,1,WV,"Combined Heat and Power, Industrial Power",Natural Gas,8923
2001,1,WV,"Combined Heat and Power, Industrial Power",Other Gases,9408
2001,1,WV,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,34403
2001,1,WV,"Combined Heat and Power, Industrial Power",Total,142829
2001,1,WY,Total Electric Power Industry,Coal,3882449
2001,1,WY,Total Electric Power Industry,Petroleum,2898
2001,1,WY,Total Electric Power Industry,Natural Gas,58059
2001,1,WY,Total Electric Power Industry,Other Gases,741
2001,1,WY,Total Electric Power Industry,Hydroelectric Conventional,43775
2001,1,WY,Total Electric Power Industry,Wind,25784
2001,1,WY,Total Electric Power Industry,Other,6974
2001,1,WY,Total Electric Power Industry,Total,4020680
2001,1,WY,"Electric Generators, Electric Utilities",Coal,3862854
2001,1,WY,"Electric Generators, Electric Utilities",Petroleum,2665
2001,1,WY,"Electric Generators, Electric Utilities",Natural Gas,24173
2001,1,WY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,43775
2001,1,WY,"Electric Generators, Electric Utilities",Wind,1670
2001,1,WY,"Electric Generators, Electric Utilities",Total,3935137
2001,1,WY,"Electric Generators, Independent Power Producers",Wind,24114
2001,1,WY,"Electric Generators, Independent Power Producers",Total,24114
2001,1,WY,"Combined Heat and Power, Industrial Power",Coal,19595
2001,1,WY,"Combined Heat and Power, Industrial Power",Petroleum,233
2001,1,WY,"Combined Heat and Power, Industrial Power",Natural Gas,33886
2001,1,WY,"Combined Heat and Power, Industrial Power",Other Gases,741
2001,1,WY,"Combined Heat and Power, Industrial Power",Other,6974
2001,1,WY,"Combined Heat and Power, Industrial Power",Total,61429
2001,1,US-TOTAL,Total Electric Power Industry,Coal,177287111
2001,1,US-TOTAL,Total Electric Power Industry,Petroleum,18111843
2001,1,US-TOTAL,Total Electric Power Industry,Natural Gas,42388663
2001,1,US-TOTAL,Total Electric Power Industry,Other Gases,718442
2001,1,US-TOTAL,Total Electric Power Industry,Nuclear,68707077
2001,1,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,18852048
2001,1,US-TOTAL,Total Electric Power Industry,Wind,389250
2001,1,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,6500
2001,1,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3191212
2001,1,US-TOTAL,Total Electric Power Industry,Geothermal,1229325
2001,1,US-TOTAL,Total Electric Power Industry,Other Biomass,1208647
2001,1,US-TOTAL,Total Electric Power Industry,Pumped Storage,-588626
2001,1,US-TOTAL,Total Electric Power Industry,Other,991669
2001,1,US-TOTAL,Total Electric Power Industry,Total,332493160
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Coal,143856344
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Petroleum,11373785
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Natural Gas,15553422
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Other Gases,0
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Nuclear,48875592
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,17128073
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Wind,13300
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,29
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,61971
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Geothermal,13671
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Other Biomass,76293
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Pumped Storage,-536671
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Other,51458
2001,1,US-TOTAL,"Electric Generators, Electric Utilities",Total,236467266
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Coal,28518721
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Petroleum,5232146
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Natural Gas,9684952
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Other Gases,393
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Nuclear,19831485
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1483350
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Wind,375950
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,6471
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,539893
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Geothermal,1215654
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Other Biomass,866240
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Pumped Storage,-51955
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Other,455526
2001,1,US-TOTAL,"Electric Generators, Independent Power Producers",Total,68158826
2001,1,US-TOTAL,"Combined Heat and Power, Electric Power",Coal,2928378
2001,1,US-TOTAL,"Combined Heat and Power, Electric Power",Petroleum,790052
2001,1,US-TOTAL,"Combined Heat and Power, Electric Power",Natural Gas,10022366
2001,1,US-TOTAL,"Combined Heat and Power, Electric Power",Other Gases,39918
2001,1,US-TOTAL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,154744
2001,1,US-TOTAL,"Combined Heat and Power, Electric Power",Other Biomass,131933
2001,1,US-TOTAL,"Combined Heat and Power, Electric Power",Other,42866
2001,1,US-TOTAL,"Combined Heat and Power, Electric Power",Total,14110257
2001,1,US-TOTAL,"Combined Heat and Power, Commercial Power",Coal,88255
2001,1,US-TOTAL,"Combined Heat and Power, Commercial Power",Petroleum,61487
2001,1,US-TOTAL,"Combined Heat and Power, Commercial Power",Natural Gas,361115
2001,1,US-TOTAL,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,6138
2001,1,US-TOTAL,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,1861
2001,1,US-TOTAL,"Combined Heat and Power, Commercial Power",Other Biomass,75801
2001,1,US-TOTAL,"Combined Heat and Power, Commercial Power",Other,34165
2001,1,US-TOTAL,"Combined Heat and Power, Commercial Power",Total,628822
2001,1,US-TOTAL,"Combined Heat and Power, Industrial Power",Coal,1895413
2001,1,US-TOTAL,"Combined Heat and Power, Industrial Power",Petroleum,654373
2001,1,US-TOTAL,"Combined Heat and Power, Industrial Power",Natural Gas,6766808
2001,1,US-TOTAL,"Combined Heat and Power, Industrial Power",Other Gases,678131
2001,1,US-TOTAL,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,234487
2001,1,US-TOTAL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,2432743
2001,1,US-TOTAL,"Combined Heat and Power, Industrial Power",Other Biomass,58380
2001,1,US-TOTAL,"Combined Heat and Power, Industrial Power",Other,407654
2001,1,US-TOTAL,"Combined Heat and Power, Industrial Power",Total,13127989
2001,2,AK,Total Electric Power Industry,Coal,54056
2001,2,AK,Total Electric Power Industry,Petroleum,67910
2001,2,AK,Total Electric Power Industry,Natural Gas,334016
2001,2,AK,Total Electric Power Industry,Hydroelectric Conventional,90111
2001,2,AK,Total Electric Power Industry,Wind,74
2001,2,AK,Total Electric Power Industry,Total,546167
2001,2,AK,"Electric Generators, Electric Utilities",Coal,16529
2001,2,AK,"Electric Generators, Electric Utilities",Petroleum,57425
2001,2,AK,"Electric Generators, Electric Utilities",Natural Gas,258484
2001,2,AK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,90111
2001,2,AK,"Electric Generators, Electric Utilities",Wind,74
2001,2,AK,"Electric Generators, Electric Utilities",Total,422623
2001,2,AK,"Combined Heat and Power, Electric Power",Coal,21576
2001,2,AK,"Combined Heat and Power, Electric Power",Petroleum,389
2001,2,AK,"Combined Heat and Power, Electric Power",Total,21965
2001,2,AK,"Combined Heat and Power, Commercial Power",Coal,15951
2001,2,AK,"Combined Heat and Power, Commercial Power",Petroleum,1955
2001,2,AK,"Combined Heat and Power, Commercial Power",Total,17906
2001,2,AK,"Combined Heat and Power, Industrial Power",Petroleum,8141
2001,2,AK,"Combined Heat and Power, Industrial Power",Natural Gas,75532
2001,2,AK,"Combined Heat and Power, Industrial Power",Total,83673
2001,2,AL,Total Electric Power Industry,Coal,5479455
2001,2,AL,Total Electric Power Industry,Petroleum,35394
2001,2,AL,Total Electric Power Industry,Natural Gas,276610
2001,2,AL,Total Electric Power Industry,Other Gases,14084
2001,2,AL,Total Electric Power Industry,Nuclear,2515933
2001,2,AL,Total Electric Power Industry,Hydroelectric Conventional,922210
2001,2,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,330401
2001,2,AL,Total Electric Power Industry,Other Biomass,1369
2001,2,AL,Total Electric Power Industry,Other,583
2001,2,AL,Total Electric Power Industry,Total,9576039
2001,2,AL,"Electric Generators, Electric Utilities",Coal,5419537
2001,2,AL,"Electric Generators, Electric Utilities",Petroleum,20582
2001,2,AL,"Electric Generators, Electric Utilities",Natural Gas,192020
2001,2,AL,"Electric Generators, Electric Utilities",Nuclear,2515933
2001,2,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,922210
2001,2,AL,"Electric Generators, Electric Utilities",Total,9070282
2001,2,AL,"Electric Generators, Independent Power Producers",Natural Gas,331
2001,2,AL,"Electric Generators, Independent Power Producers",Total,331
2001,2,AL,"Combined Heat and Power, Electric Power",Coal,23172
2001,2,AL,"Combined Heat and Power, Electric Power",Petroleum,27
2001,2,AL,"Combined Heat and Power, Electric Power",Natural Gas,19
2001,2,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,21182
2001,2,AL,"Combined Heat and Power, Electric Power",Total,44400
2001,2,AL,"Combined Heat and Power, Industrial Power",Coal,36746
2001,2,AL,"Combined Heat and Power, Industrial Power",Petroleum,14785
2001,2,AL,"Combined Heat and Power, Industrial Power",Natural Gas,84240
2001,2,AL,"Combined Heat and Power, Industrial Power",Other Gases,14084
2001,2,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,309219
2001,2,AL,"Combined Heat and Power, Industrial Power",Other Biomass,1369
2001,2,AL,"Combined Heat and Power, Industrial Power",Other,583
2001,2,AL,"Combined Heat and Power, Industrial Power",Total,461026
2001,2,AR,Total Electric Power Industry,Coal,1625228
2001,2,AR,Total Electric Power Industry,Petroleum,59710
2001,2,AR,Total Electric Power Industry,Natural Gas,59236
2001,2,AR,Total Electric Power Industry,Nuclear,1214538
2001,2,AR,Total Electric Power Industry,Hydroelectric Conventional,287399
2001,2,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,125193
2001,2,AR,Total Electric Power Industry,Other Biomass,692
2001,2,AR,Total Electric Power Industry,Other,24
2001,2,AR,Total Electric Power Industry,Total,3372020
2001,2,AR,"Electric Generators, Electric Utilities",Coal,1613663
2001,2,AR,"Electric Generators, Electric Utilities",Petroleum,50392
2001,2,AR,"Electric Generators, Electric Utilities",Natural Gas,34260
2001,2,AR,"Electric Generators, Electric Utilities",Nuclear,1214538
2001,2,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,287397
2001,2,AR,"Electric Generators, Electric Utilities",Total,3200250
2001,2,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2
2001,2,AR,"Electric Generators, Independent Power Producers",Total,2
2001,2,AR,"Combined Heat and Power, Commercial Power",Natural Gas,244
2001,2,AR,"Combined Heat and Power, Commercial Power",Other Biomass,419
2001,2,AR,"Combined Heat and Power, Commercial Power",Total,663
2001,2,AR,"Combined Heat and Power, Industrial Power",Coal,11565
2001,2,AR,"Combined Heat and Power, Industrial Power",Petroleum,9318
2001,2,AR,"Combined Heat and Power, Industrial Power",Natural Gas,24732
2001,2,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,125193
2001,2,AR,"Combined Heat and Power, Industrial Power",Other Biomass,273
2001,2,AR,"Combined Heat and Power, Industrial Power",Other,24
2001,2,AR,"Combined Heat and Power, Industrial Power",Total,171105
2001,2,AZ,Total Electric Power Industry,Coal,2912670
2001,2,AZ,Total Electric Power Industry,Petroleum,54796
2001,2,AZ,Total Electric Power Industry,Natural Gas,920459
2001,2,AZ,Total Electric Power Industry,Nuclear,2186021
2001,2,AZ,Total Electric Power Industry,Hydroelectric Conventional,526752
2001,2,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,0
2001,2,AZ,Total Electric Power Industry,Other Biomass,469
2001,2,AZ,Total Electric Power Industry,Pumped Storage,15472
2001,2,AZ,Total Electric Power Industry,Total,6616639
2001,2,AZ,"Electric Generators, Electric Utilities",Coal,2881542
2001,2,AZ,"Electric Generators, Electric Utilities",Petroleum,54770
2001,2,AZ,"Electric Generators, Electric Utilities",Natural Gas,882263
2001,2,AZ,"Electric Generators, Electric Utilities",Nuclear,2186021
2001,2,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,526752
2001,2,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,0
2001,2,AZ,"Electric Generators, Electric Utilities",Other Biomass,0
2001,2,AZ,"Electric Generators, Electric Utilities",Pumped Storage,15472
2001,2,AZ,"Electric Generators, Electric Utilities",Total,6546820
2001,2,AZ,"Combined Heat and Power, Electric Power",Natural Gas,37218
2001,2,AZ,"Combined Heat and Power, Electric Power",Total,37218
2001,2,AZ,"Combined Heat and Power, Commercial Power",Petroleum,11
2001,2,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,974
2001,2,AZ,"Combined Heat and Power, Commercial Power",Other Biomass,469
2001,2,AZ,"Combined Heat and Power, Commercial Power",Total,1454
2001,2,AZ,"Combined Heat and Power, Industrial Power",Coal,31128
2001,2,AZ,"Combined Heat and Power, Industrial Power",Petroleum,15
2001,2,AZ,"Combined Heat and Power, Industrial Power",Natural Gas,4
2001,2,AZ,"Combined Heat and Power, Industrial Power",Total,31147
2001,2,CA,Total Electric Power Industry,Coal,184141
2001,2,CA,Total Electric Power Industry,Petroleum,354943
2001,2,CA,Total Electric Power Industry,Natural Gas,8870575
2001,2,CA,Total Electric Power Industry,Other Gases,101840
2001,2,CA,Total Electric Power Industry,Nuclear,2229872
2001,2,CA,Total Electric Power Industry,Hydroelectric Conventional,1290013
2001,2,CA,Total Electric Power Industry,Wind,147624
2001,2,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,12568
2001,2,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,225437
2001,2,CA,Total Electric Power Industry,Geothermal,951164
2001,2,CA,Total Electric Power Industry,Other Biomass,167870
2001,2,CA,Total Electric Power Industry,Pumped Storage,-172957
