YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2010,1,AL,"Electric Generators, Electric Utilities",Natural Gas,1141243
2010,1,AL,"Electric Generators, Electric Utilities",Nuclear,3611804
2010,1,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1412517
2010,1,AL,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2010,1,AL,"Electric Generators, Electric Utilities",Other Biomass,137
2010,1,AL,"Electric Generators, Electric Utilities",Total,11753509
2010,1,AL,"Electric Generators, Independent Power Producers",Petroleum,11900
2010,1,AL,"Electric Generators, Independent Power Producers",Natural Gas,1321342
2010,1,AL,"Electric Generators, Independent Power Producers",Total,1333242
2010,1,AL,"Combined Heat and Power, Electric Power",Coal,13021
2010,1,AL,"Combined Heat and Power, Electric Power",Natural Gas,298407
2010,1,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,20944
2010,1,AL,"Combined Heat and Power, Electric Power",Total,332372
2010,1,AL,"Combined Heat and Power, Industrial Power",Coal,48932
2010,1,AL,"Combined Heat and Power, Industrial Power",Petroleum,10018
2010,1,AL,"Combined Heat and Power, Industrial Power",Natural Gas,77453
2010,1,AL,"Combined Heat and Power, Industrial Power",Other Gases,17708
2010,1,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,196692
2010,1,AL,"Combined Heat and Power, Industrial Power",Other Biomass,957
2010,1,AL,"Combined Heat and Power, Industrial Power",Other,21514
2010,1,AL,"Combined Heat and Power, Industrial Power",Total,373275
2010,1,AR,Total Electric Power Industry,Coal,2326729
2010,1,AR,Total Electric Power Industry,Petroleum,13264
2010,1,AR,Total Electric Power Industry,Natural Gas,997506
2010,1,AR,Total Electric Power Industry,Nuclear,1390277
2010,1,AR,Total Electric Power Industry,Hydroelectric Conventional,638394
2010,1,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,119658
2010,1,AR,Total Electric Power Industry,Other Biomass,3438
2010,1,AR,Total Electric Power Industry,Pumped Storage,0
2010,1,AR,Total Electric Power Industry,Other,3156
2010,1,AR,Total Electric Power Industry,Total,5492422
2010,1,AR,"Electric Generators, Electric Utilities",Coal,2317069
2010,1,AR,"Electric Generators, Electric Utilities",Petroleum,12737
2010,1,AR,"Electric Generators, Electric Utilities",Natural Gas,172439
2010,1,AR,"Electric Generators, Electric Utilities",Nuclear,1390277
2010,1,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,629292
2010,1,AR,"Electric Generators, Electric Utilities",Pumped Storage,0
2010,1,AR,"Electric Generators, Electric Utilities",Total,4521813
2010,1,AR,"Electric Generators, Independent Power Producers",Natural Gas,711768
2010,1,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,9103
2010,1,AR,"Electric Generators, Independent Power Producers",Other Biomass,3011
2010,1,AR,"Electric Generators, Independent Power Producers",Total,723882
2010,1,AR,"Combined Heat and Power, Electric Power",Petroleum,0
2010,1,AR,"Combined Heat and Power, Electric Power",Natural Gas,83354
2010,1,AR,"Combined Heat and Power, Electric Power",Other Biomass,27
2010,1,AR,"Combined Heat and Power, Electric Power",Total,83381
2010,1,AR,"Combined Heat and Power, Commercial Power",Natural Gas,79
2010,1,AR,"Combined Heat and Power, Commercial Power",Other Biomass,400
2010,1,AR,"Combined Heat and Power, Commercial Power",Total,479
2010,1,AR,"Combined Heat and Power, Industrial Power",Coal,9660
2010,1,AR,"Combined Heat and Power, Industrial Power",Petroleum,527
2010,1,AR,"Combined Heat and Power, Industrial Power",Natural Gas,29866
2010,1,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,119658
2010,1,AR,"Combined Heat and Power, Industrial Power",Other Biomass,0
2010,1,AR,"Combined Heat and Power, Industrial Power",Other,3156
2010,1,AR,"Combined Heat and Power, Industrial Power",Total,162867
2010,1,AZ,Total Electric Power Industry,Coal,3926517
2010,1,AZ,Total Electric Power Industry,Petroleum,5661
2010,1,AZ,Total Electric Power Industry,Natural Gas,1201305
2010,1,AZ,Total Electric Power Industry,Nuclear,2934812
2010,1,AZ,Total Electric Power Industry,Hydroelectric Conventional,553840
2010,1,AZ,Total Electric Power Industry,Wind,5970
2010,1,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,96
2010,1,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,13458
2010,1,AZ,Total Electric Power Industry,Other Biomass,2274
2010,1,AZ,Total Electric Power Industry,Pumped Storage,-1515
2010,1,AZ,Total Electric Power Industry,Other,239
2010,1,AZ,Total Electric Power Industry,Total,8642656
2010,1,AZ,"Electric Generators, Electric Utilities",Coal,3909063
2010,1,AZ,"Electric Generators, Electric Utilities",Petroleum,5480
2010,1,AZ,"Electric Generators, Electric Utilities",Natural Gas,313440
2010,1,AZ,"Electric Generators, Electric Utilities",Nuclear,2934812
2010,1,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,553840
2010,1,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,81
2010,1,AZ,"Electric Generators, Electric Utilities",Other Biomass,1952
2010,1,AZ,"Electric Generators, Electric Utilities",Pumped Storage,-1515
2010,1,AZ,"Electric Generators, Electric Utilities",Total,7717153
2010,1,AZ,"Electric Generators, Independent Power Producers",Natural Gas,869468
2010,1,AZ,"Electric Generators, Independent Power Producers",Wind,5970
2010,1,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,15
2010,1,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,13458
2010,1,AZ,"Electric Generators, Independent Power Producers",Other,239
2010,1,AZ,"Electric Generators, Independent Power Producers",Total,889149
2010,1,AZ,"Combined Heat and Power, Electric Power",Natural Gas,15450
2010,1,AZ,"Combined Heat and Power, Electric Power",Total,15450
2010,1,AZ,"Combined Heat and Power, Commercial Power",Petroleum,4
2010,1,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,2736
2010,1,AZ,"Combined Heat and Power, Commercial Power",Other Biomass,322
2010,1,AZ,"Combined Heat and Power, Commercial Power",Total,3063
2010,1,AZ,"Combined Heat and Power, Industrial Power",Coal,17454
2010,1,AZ,"Combined Heat and Power, Industrial Power",Petroleum,176
2010,1,AZ,"Combined Heat and Power, Industrial Power",Natural Gas,211
2010,1,AZ,"Combined Heat and Power, Industrial Power",Total,17841
2010,1,CA,Total Electric Power Industry,Coal,195230
2010,1,CA,Total Electric Power Industry,Petroleum,94709
2010,1,CA,Total Electric Power Industry,Natural Gas,9876675
2010,1,CA,Total Electric Power Industry,Other Gases,139408
2010,1,CA,Total Electric Power Industry,Nuclear,2383969
2010,1,CA,Total Electric Power Industry,Hydroelectric Conventional,1327387
2010,1,CA,Total Electric Power Industry,Wind,150142
2010,1,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,2152
2010,1,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,304943
2010,1,CA,Total Electric Power Industry,Geothermal,1103646
2010,1,CA,Total Electric Power Industry,Other Biomass,208386
2010,1,CA,Total Electric Power Industry,Pumped Storage,-60324
2010,1,CA,Total Electric Power Industry,Other,77327
2010,1,CA,Total Electric Power Industry,Total,15803650
2010,1,CA,"Electric Generators, Electric Utilities",Petroleum,3593
2010,1,CA,"Electric Generators, Electric Utilities",Natural Gas,2657205
2010,1,CA,"Electric Generators, Electric Utilities",Other Gases,5521
2010,1,CA,"Electric Generators, Electric Utilities",Nuclear,2383969
2010,1,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1271422
2010,1,CA,"Electric Generators, Electric Utilities",Wind,12724
2010,1,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,69
2010,1,CA,"Electric Generators, Electric Utilities",Geothermal,76056
2010,1,CA,"Electric Generators, Electric Utilities",Other Biomass,16154
2010,1,CA,"Electric Generators, Electric Utilities",Pumped Storage,-60324
2010,1,CA,"Electric Generators, Electric Utilities",Total,6366388
2010,1,CA,"Electric Generators, Independent Power Producers",Coal,0
2010,1,CA,"Electric Generators, Independent Power Producers",Petroleum,74950
2010,1,CA,"Electric Generators, Independent Power Producers",Natural Gas,4247895
2010,1,CA,"Electric Generators, Independent Power Producers",Other Gases,0
2010,1,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,55699
2010,1,CA,"Electric Generators, Independent Power Producers",Wind,137419
2010,1,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2083
2010,1,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,236184
2010,1,CA,"Electric Generators, Independent Power Producers",Geothermal,1027590
2010,1,CA,"Electric Generators, Independent Power Producers",Other Biomass,139797
2010,1,CA,"Electric Generators, Independent Power Producers",Other,8036
2010,1,CA,"Electric Generators, Independent Power Producers",Total,5929652
2010,1,CA,"Combined Heat and Power, Electric Power",Coal,163032
2010,1,CA,"Combined Heat and Power, Electric Power",Petroleum,15994
2010,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,1685280
2010,1,CA,"Combined Heat and Power, Electric Power",Other Gases,0
2010,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,22583
2010,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,17761
2010,1,CA,"Combined Heat and Power, Electric Power",Other,10662
2010,1,CA,"Combined Heat and Power, Electric Power",Total,1915313
2010,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,29
2010,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,162095
2010,1,CA,"Combined Heat and Power, Commercial Power",Other Gases,0
2010,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,266
2010,1,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,0
2010,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,34675
2010,1,CA,"Combined Heat and Power, Commercial Power",Other,0
2010,1,CA,"Combined Heat and Power, Commercial Power",Total,197065
2010,1,CA,"Combined Heat and Power, Industrial Power",Coal,32198
2010,1,CA,"Combined Heat and Power, Industrial Power",Petroleum,143
2010,1,CA,"Combined Heat and Power, Industrial Power",Natural Gas,1124201
2010,1,CA,"Combined Heat and Power, Industrial Power",Other Gases,133887
2010,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,46176
2010,1,CA,"Combined Heat and Power, Industrial Power",Other,58628
2010,1,CA,"Combined Heat and Power, Industrial Power",Total,1395233
2010,1,CO,Total Electric Power Industry,Coal,3059270
2010,1,CO,Total Electric Power Industry,Petroleum,3015
2010,1,CO,Total Electric Power Industry,Natural Gas,1064705
2010,1,CO,Total Electric Power Industry,Other Gases,0
2010,1,CO,Total Electric Power Industry,Hydroelectric Conventional,165985
2010,1,CO,Total Electric Power Industry,Wind,249033
2010,1,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,437
2010,1,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2010,1,CO,Total Electric Power Industry,Other Biomass,4642
2010,1,CO,Total Electric Power Industry,Pumped Storage,-892
2010,1,CO,Total Electric Power Industry,Other,4590
2010,1,CO,Total Electric Power Industry,Total,4550784
2010,1,CO,"Electric Generators, Electric Utilities",Coal,3043478
2010,1,CO,"Electric Generators, Electric Utilities",Petroleum,3014
2010,1,CO,"Electric Generators, Electric Utilities",Natural Gas,358773
2010,1,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,150497
2010,1,CO,"Electric Generators, Electric Utilities",Wind,4346
2010,1,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2010,1,CO,"Electric Generators, Electric Utilities",Pumped Storage,-892
2010,1,CO,"Electric Generators, Electric Utilities",Total,3559216
2010,1,CO,"Electric Generators, Independent Power Producers",Petroleum,0
2010,1,CO,"Electric Generators, Independent Power Producers",Natural Gas,621781
2010,1,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,15489
2010,1,CO,"Electric Generators, Independent Power Producers",Wind,244687
2010,1,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,437
2010,1,CO,"Electric Generators, Independent Power Producers",Other Biomass,1574
2010,1,CO,"Electric Generators, Independent Power Producers",Other,1468
2010,1,CO,"Electric Generators, Independent Power Producers",Total,885435
2010,1,CO,"Combined Heat and Power, Electric Power",Coal,15792
2010,1,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2010,1,CO,"Combined Heat and Power, Electric Power",Natural Gas,82890
2010,1,CO,"Combined Heat and Power, Electric Power",Other Gases,0
2010,1,CO,"Combined Heat and Power, Electric Power",Other Biomass,3068
2010,1,CO,"Combined Heat and Power, Electric Power",Total,101749
2010,1,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2010,1,CO,"Combined Heat and Power, Commercial Power",Natural Gas,0
2010,1,CO,"Combined Heat and Power, Commercial Power",Wind,0
2010,1,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,0
2010,1,CO,"Combined Heat and Power, Commercial Power",Total,0
2010,1,CO,"Combined Heat and Power, Industrial Power",Petroleum,1
2010,1,CO,"Combined Heat and Power, Industrial Power",Natural Gas,1261
2010,1,CO,"Combined Heat and Power, Industrial Power",Wind,0
2010,1,CO,"Combined Heat and Power, Industrial Power",Other,3122
2010,1,CO,"Combined Heat and Power, Industrial Power",Total,4384
2010,1,CT,Total Electric Power Industry,Coal,357527
2010,1,CT,Total Electric Power Industry,Petroleum,8918
2010,1,CT,Total Electric Power Industry,Natural Gas,943847
2010,1,CT,Total Electric Power Industry,Other Gases,0
2010,1,CT,Total Electric Power Industry,Nuclear,1403129
2010,1,CT,Total Electric Power Industry,Hydroelectric Conventional,35335
2010,1,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,34
2010,1,CT,Total Electric Power Industry,Other Biomass,55395
2010,1,CT,Total Electric Power Industry,Pumped Storage,1192
2010,1,CT,Total Electric Power Industry,Other,56640
2010,1,CT,Total Electric Power Industry,Total,2862016
2010,1,CT,"Electric Generators, Electric Utilities",Petroleum,144
2010,1,CT,"Electric Generators, Electric Utilities",Natural Gas,2189
2010,1,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2916
2010,1,CT,"Electric Generators, Electric Utilities",Total,5249
2010,1,CT,"Electric Generators, Independent Power Producers",Coal,225374
2010,1,CT,"Electric Generators, Independent Power Producers",Petroleum,7903
2010,1,CT,"Electric Generators, Independent Power Producers",Natural Gas,881205
2010,1,CT,"Electric Generators, Independent Power Producers",Other Gases,0
2010,1,CT,"Electric Generators, Independent Power Producers",Nuclear,1403129
2010,1,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,32419
2010,1,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,34
2010,1,CT,"Electric Generators, Independent Power Producers",Other Biomass,55395
2010,1,CT,"Electric Generators, Independent Power Producers",Pumped Storage,1192
2010,1,CT,"Electric Generators, Independent Power Producers",Other,55595
2010,1,CT,"Electric Generators, Independent Power Producers",Total,2662246
2010,1,CT,"Combined Heat and Power, Electric Power",Coal,132153
2010,1,CT,"Combined Heat and Power, Electric Power",Petroleum,448
2010,1,CT,"Combined Heat and Power, Electric Power",Natural Gas,29484
2010,1,CT,"Combined Heat and Power, Electric Power",Total,162086
2010,1,CT,"Combined Heat and Power, Commercial Power",Petroleum,0
2010,1,CT,"Combined Heat and Power, Commercial Power",Natural Gas,5638
2010,1,CT,"Combined Heat and Power, Commercial Power",Total,5638
2010,1,CT,"Combined Heat and Power, Industrial Power",Petroleum,422
2010,1,CT,"Combined Heat and Power, Industrial Power",Natural Gas,25331
2010,1,CT,"Combined Heat and Power, Industrial Power",Other,1044
2010,1,CT,"Combined Heat and Power, Industrial Power",Total,26797
2010,1,DC,Total Electric Power Industry,Petroleum,0
2010,1,DC,Total Electric Power Industry,Total,0
2010,1,DC,"Electric Generators, Independent Power Producers",Petroleum,0
2010,1,DC,"Electric Generators, Independent Power Producers",Total,0
2010,1,DE,Total Electric Power Industry,Coal,461575
2010,1,DE,Total Electric Power Industry,Petroleum,10448
2010,1,DE,Total Electric Power Industry,Natural Gas,105611
2010,1,DE,Total Electric Power Industry,Other Gases,0
2010,1,DE,Total Electric Power Industry,Wind,0
2010,1,DE,Total Electric Power Industry,Other Biomass,10414
2010,1,DE,Total Electric Power Industry,Other,0
2010,1,DE,Total Electric Power Industry,Total,588048
2010,1,DE,"Electric Generators, Electric Utilities",Petroleum,154
2010,1,DE,"Electric Generators, Electric Utilities",Natural Gas,1095
2010,1,DE,"Electric Generators, Electric Utilities",Total,1250
2010,1,DE,"Electric Generators, Independent Power Producers",Coal,398118
2010,1,DE,"Electric Generators, Independent Power Producers",Petroleum,9743
2010,1,DE,"Electric Generators, Independent Power Producers",Natural Gas,102656
2010,1,DE,"Electric Generators, Independent Power Producers",Wind,0
2010,1,DE,"Electric Generators, Independent Power Producers",Other Biomass,3429
2010,1,DE,"Electric Generators, Independent Power Producers",Total,513945
2010,1,DE,"Combined Heat and Power, Electric Power",Coal,63457
2010,1,DE,"Combined Heat and Power, Electric Power",Petroleum,551
2010,1,DE,"Combined Heat and Power, Electric Power",Natural Gas,1859
2010,1,DE,"Combined Heat and Power, Electric Power",Other Biomass,6985
2010,1,DE,"Combined Heat and Power, Electric Power",Total,72853
2010,1,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2010,1,DE,"Combined Heat and Power, Industrial Power",Natural Gas,0
2010,1,DE,"Combined Heat and Power, Industrial Power",Other Gases,0
2010,1,DE,"Combined Heat and Power, Industrial Power",Other,0
2010,1,DE,"Combined Heat and Power, Industrial Power",Total,0
2010,1,FL,Total Electric Power Industry,Coal,5730203
2010,1,FL,Total Electric Power Industry,Petroleum,1659955
2010,1,FL,Total Electric Power Industry,Natural Gas,9075286
2010,1,FL,Total Electric Power Industry,Other Gases,255
2010,1,FL,Total Electric Power Industry,Nuclear,2286306
2010,1,FL,Total Electric Power Industry,Hydroelectric Conventional,24829
2010,1,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,3526
2010,1,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,162681
2010,1,FL,Total Electric Power Industry,Other Biomass,227533
2010,1,FL,Total Electric Power Industry,Other,248443
2010,1,FL,Total Electric Power Industry,Total,19419016
2010,1,FL,"Electric Generators, Electric Utilities",Coal,5324831
2010,1,FL,"Electric Generators, Electric Utilities",Petroleum,1515474
2010,1,FL,"Electric Generators, Electric Utilities",Natural Gas,8302252
2010,1,FL,"Electric Generators, Electric Utilities",Nuclear,2286306
2010,1,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,24829
2010,1,FL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,3526
2010,1,FL,"Electric Generators, Electric Utilities",Other Biomass,4920
2010,1,FL,"Electric Generators, Electric Utilities",Total,17462138
2010,1,FL,"Electric Generators, Independent Power Producers",Petroleum,137151
2010,1,FL,"Electric Generators, Independent Power Producers",Natural Gas,418407
2010,1,FL,"Electric Generators, Independent Power Producers",Other Gases,1
2010,1,FL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,0
2010,1,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,19548
2010,1,FL,"Electric Generators, Independent Power Producers",Other Biomass,162252
2010,1,FL,"Electric Generators, Independent Power Producers",Other,113758
2010,1,FL,"Electric Generators, Independent Power Producers",Total,851116
2010,1,FL,"Combined Heat and Power, Electric Power",Coal,373652
2010,1,FL,"Combined Heat and Power, Electric Power",Petroleum,597
2010,1,FL,"Combined Heat and Power, Electric Power",Natural Gas,225931
2010,1,FL,"Combined Heat and Power, Electric Power",Other Gases,0
2010,1,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,9606
2010,1,FL,"Combined Heat and Power, Electric Power",Other Biomass,20312
2010,1,FL,"Combined Heat and Power, Electric Power",Other,0
2010,1,FL,"Combined Heat and Power, Electric Power",Total,630099
2010,1,FL,"Combined Heat and Power, Commercial Power",Petroleum,0
2010,1,FL,"Combined Heat and Power, Commercial Power",Natural Gas,2004
2010,1,FL,"Combined Heat and Power, Commercial Power",Other Biomass,3834
2010,1,FL,"Combined Heat and Power, Commercial Power",Total,5838
2010,1,FL,"Combined Heat and Power, Industrial Power",Coal,31720
2010,1,FL,"Combined Heat and Power, Industrial Power",Petroleum,6733
2010,1,FL,"Combined Heat and Power, Industrial Power",Natural Gas,126692
2010,1,FL,"Combined Heat and Power, Industrial Power",Other Gases,254
2010,1,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,133527
2010,1,FL,"Combined Heat and Power, Industrial Power",Other Biomass,36215
2010,1,FL,"Combined Heat and Power, Industrial Power",Other,134685
2010,1,FL,"Combined Heat and Power, Industrial Power",Total,469825
2010,1,GA,Total Electric Power Industry,Coal,6581814
2010,1,GA,Total Electric Power Industry,Petroleum,87738
2010,1,GA,Total Electric Power Industry,Natural Gas,1719502
2010,1,GA,Total Electric Power Industry,Nuclear,3088250
2010,1,GA,Total Electric Power Industry,Hydroelectric Conventional,400526
2010,1,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,251955
2010,1,GA,Total Electric Power Industry,Other Biomass,9688
2010,1,GA,Total Electric Power Industry,Pumped Storage,9901
2010,1,GA,Total Electric Power Industry,Other,3199
2010,1,GA,Total Electric Power Industry,Total,12152573
2010,1,GA,"Electric Generators, Electric Utilities",Coal,6506722
2010,1,GA,"Electric Generators, Electric Utilities",Petroleum,15970
2010,1,GA,"Electric Generators, Electric Utilities",Natural Gas,870656
2010,1,GA,"Electric Generators, Electric Utilities",Nuclear,3088250
2010,1,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,396566
2010,1,GA,"Electric Generators, Electric Utilities",Pumped Storage,9901
2010,1,GA,"Electric Generators, Electric Utilities",Total,10888065
2010,1,GA,"Electric Generators, Independent Power Producers",Petroleum,5891
2010,1,GA,"Electric Generators, Independent Power Producers",Natural Gas,802611
2010,1,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1296
2010,1,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,585
2010,1,GA,"Electric Generators, Independent Power Producers",Other Biomass,4828
2010,1,GA,"Electric Generators, Independent Power Producers",Other,0
2010,1,GA,"Electric Generators, Independent Power Producers",Total,815211
2010,1,GA,"Combined Heat and Power, Electric Power",Petroleum,7346
2010,1,GA,"Combined Heat and Power, Electric Power",Natural Gas,3482
2010,1,GA,"Combined Heat and Power, Electric Power",Total,10828
2010,1,GA,"Combined Heat and Power, Commercial Power",Petroleum,633
2010,1,GA,"Combined Heat and Power, Commercial Power",Natural Gas,0
2010,1,GA,"Combined Heat and Power, Commercial Power",Other Biomass,1538
2010,1,GA,"Combined Heat and Power, Commercial Power",Total,2171
2010,1,GA,"Combined Heat and Power, Industrial Power",Coal,75092
2010,1,GA,"Combined Heat and Power, Industrial Power",Petroleum,57898
2010,1,GA,"Combined Heat and Power, Industrial Power",Natural Gas,42753
2010,1,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,2664
2010,1,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,251370
2010,1,GA,"Combined Heat and Power, Industrial Power",Other Biomass,3322
2010,1,GA,"Combined Heat and Power, Industrial Power",Other,3199
2010,1,GA,"Combined Heat and Power, Industrial Power",Total,436298
2010,1,HI,Total Electric Power Industry,Coal,139356
2010,1,HI,Total Electric Power Industry,Petroleum,680328
2010,1,HI,Total Electric Power Industry,Other Gases,1770
2010,1,HI,Total Electric Power Industry,Hydroelectric Conventional,5262
2010,1,HI,Total Electric Power Industry,Wind,8614
2010,1,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,15
2010,1,HI,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2010,1,HI,Total Electric Power Industry,Geothermal,13906
2010,1,HI,Total Electric Power Industry,Other Biomass,17053
2010,1,HI,Total Electric Power Industry,Other,33560
2010,1,HI,Total Electric Power Industry,Total,899864
2010,1,HI,"Electric Generators, Electric Utilities",Petroleum,506082
2010,1,HI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1502
2010,1,HI,"Electric Generators, Electric Utilities",Wind,0
2010,1,HI,"Electric Generators, Electric Utilities",Other Biomass,0
2010,1,HI,"Electric Generators, Electric Utilities",Other,20162
2010,1,HI,"Electric Generators, Electric Utilities",Total,527747
2010,1,HI,"Electric Generators, Independent Power Producers",Petroleum,34672
2010,1,HI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2
2010,1,HI,"Electric Generators, Independent Power Producers",Wind,8614
2010,1,HI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,15
2010,1,HI,"Electric Generators, Independent Power Producers",Geothermal,13906
2010,1,HI,"Electric Generators, Independent Power Producers",Total,57208
2010,1,HI,"Combined Heat and Power, Electric Power",Coal,133015
2010,1,HI,"Combined Heat and Power, Electric Power",Petroleum,123848
2010,1,HI,"Combined Heat and Power, Electric Power",Other,0
2010,1,HI,"Combined Heat and Power, Electric Power",Total,256863
2010,1,HI,"Combined Heat and Power, Commercial Power",Petroleum,81
2010,1,HI,"Combined Heat and Power, Commercial Power",Other Biomass,17053
2010,1,HI,"Combined Heat and Power, Commercial Power",Other,13398
2010,1,HI,"Combined Heat and Power, Commercial Power",Total,30532
